id,title,year,duration,genre,rating_imdb,oscar
tt0986264,Like Stars on Earth,2007,162,"Drama, Family",8.3,0
tt30953759,No Other Land,2024,92,Documentary,8.3,0
tt14061478,Lamb of God: The Concert Film,2021,90,Musical,8.3,0
tt0110081,To Live,1994,133,"Epic, Drama, War",8.3,0
tt0110057,Hoop Dreams,1994,170,"Basketball, Sports Documentary, Documentary, Drama, Sport",8.3,1
tt0086250,Scarface,1983,170,"Drug Crime, Epic, Gangster, Tragedy, Crime, Drama",8.3,0
tt0134402,Twenty Years Later,1984,119,"Documentary, History",8.3,0
tt7435110,Pearl Jam: Let's Play Two,2017,120,"Documentary, Music",8.3,0
tt8652818,Violet Evergarden: The Movie,2020,140,"Anime, Animation, Drama, Fantasy, Romance",8.3,0
tt0114709,Toy Story,1995,81,"Buddy Comedy, Computer Animation, Supernatural Fantasy, Urban Adventure, Adventure, Animation, Comedy, Family, Fantasy",8.3,3
tt8803596,Have It All -The Movie,2018,90,Documentary,8.3,0
tt3521134,The Look of Silence,2014,103,"Biography, Documentary, History",8.3,1
tt0086190,Star Wars: Episode VI - Return of the Jedi,1983,131,"Action Epic, Adventure Epic, Dark Fantasy, Fantasy Epic, Globetrotting Adventure, Quest, SciFi Epic, Space SciFi, Sword  Sorcery, Action",8.3,4
tt0345177,Ek Doctor Ki Maut,1990,122,"Biography, Drama",8.3,0
tt15275946,Know Your Place,2022,118,Drama,8.3,0
tt6332276,What We Left Behind: Looking Back at Star Trek: Deep Space Nine,2018,116,"Documentary, SciFi",8.3,0
tt0144624,Die Storie van Klara Viljee,1992,113,Drama,8.3,0
tt1255953,Incendies,2010,131,"Suspense Mystery, Drama, Mystery, War",8.3,1
tt11396310,Viduthalai: Part 1,2023,150,"Action, Crime, Drama, Thriller",8.3,0
tt8110330,Dil Bechara,2020,101,"Tragedy, Comedy, Drama, Romance",8.3,0
tt0096827,Apoorva Sagodharargal,1989,157,"Action, Comedy, Drama",8.3,0
tt0139876,Baasha,1995,145,"Action, Crime, Drama",8.3,0
tt6487050,May it Last: A Portrait of the Avett Brothers,2017,104,"Documentary, Music",8.3,0
tt0113277,Heat,1995,170,"Cop Drama, Epic, Gangster, Heist, Action, Crime, Drama",8.3,0
tt0211915,Amélie,2001,122,"FeelGood Romance, Quirky Comedy, Romantic Comedy, Comedy, Romance",8.3,5
tt5074352,Dangal,2016,161,"Action, Biography, Drama, Sport",8.3,0
tt7286456,Joker,2019,122,"Psychological Drama, Psychological Thriller, Tragedy, Crime, Drama, Thriller",8.3,0
tt0091256,Permission,1987,137,"Drama, Musical, Romance",8.3,0
tt4632316,Gleason,2016,110,"Biography, Documentary",8.3,0
tt11867398,Tharle Nan Maga,1992,109,Comedy,8.3,0
tt0303797,"Broadway: The Golden Age, by the Legends Who Were There",2003,111,"Documentary, History, Music",8.3,0
tt0215517,Angoor,1982,131,Comedy,8.3,0
tt0169547,American Beauty,1999,122,"Psychological Drama, Tragedy, Drama",8.3,0
tt0131636,The Little Fox,1981,79,"Adventure, Animation, Comedy, Drama, Family, Fantasy",8.3,0
tt15398776,Oppenheimer,2023,180,"Docudrama, Epic, Historical Epic, Period Drama, Psychological Drama, Biography, Drama, History",8.3,0
tt0112573,Braveheart,1995,178,"Costume Drama, Epic, Period Drama, War Epic, Biography, Drama, War",8.3,0
