id,title,year,duration,genre,rating_imdb,oscar
tt20256528,What Is a Woman?,2022,95,"Dark Comedy, Political Documentary, Documentary",8.1,0
tt0317910,The Fog of War,2003,107,"Military Documentary, Political Documentary, Biography, Documentary, History, War",8.1,0
tt32145808,Sabbath Queen,2024,105,"Animation, Biography, Documentary",8.1,0
tt0353969,Memories of Murder,2003,132,"Dark Comedy, Korean Drama, Police Procedural, Serial Killer, True Crime, Crime, Drama, Mystery, Thriller",8.1,0
tt0068161,The Dawns Here Are Quiet,1972,188,"Drama, History, War",8.1,1
tt7286916,The Dawn Wall,2017,100,"Extreme Sport, Sports Documentary, Biography, Documentary, Sport",8.1,0
tt0265799,Sri Krishnarjuna Yudham,1963,174,"Drama, Fantasy, History, Musical, Romance, War",8.1,0
tt2273471,History of Jazz: Oxygen for the Ears,2012,94,"Documentary, History, Music",8.1,0
tt1187354,Refusenik,2007,120,Documentary,8.1,0
tt8961266,Andy Irons: Kissed by God,2018,100,Documentary,8.1,0
tt1124217,Who Does She Think She Is?,2008,73,Documentary,8.1,0
tt0120735,"Lock, Stock and Two Smoking Barrels",1998,107,"Farce, Comedy, Crime",8.1,0
tt15242330,The First Slam Dunk,2022,124,"Anime, Basketball, Shnen, Animation, Comedy, Drama, Sport",8.1,0
tt0058946,The Battle of Algiers,1966,121,"Docudrama, Political Drama, Drama, War",8.1,3
tt0072684,Barry Lyndon,1975,185,"Costume Drama, Dark Comedy, Epic, Period Drama, Adventure, Drama, War",8.1,0
tt0105271,Roja,1992,137,"Drama, Romance, Thriller",8.1,0
tt3170832,Room,2015,118,"Psychological Drama, Drama, Thriller",8.1,0
tt0116282,Fargo,1996,98,"Cop Drama, Dark Comedy, Police Procedural, Tragedy, Crime, Drama, Thriller",8.1,0
tt0355169,Aaram Thamburan,1997,163,"Action, Drama",8.1,0
tt1196707,Trying to Get Good: The Jazz Odyssey of Jack Sheldon,2008,90,"Biography, Documentary, Music",8.1,0
tt2280836,Sweet Dreams,2012,89,"Documentary, Drama, History, Music",8.1,0
tt0081331,Petrijin venac,1980,99,"Drama, Romance, War",8.1,0
tt10554232,Dara of Jasenovac,2020,130,"Drama, War",8.1,0
tt3658908,Jai Maa Vaishno Devi,1994,195,Drama,8.1,0
tt7236034,I Want to Eat Your Pancreas,2018,109,"Anime, ComingofAge, Slice of Life, Animation, Drama, Family, Romance",8.1,0
tt0057229,The Red Lanterns,1963,132,"Drama, Romance",8.1,1
tt9724318,The Oscar Nominated Short Films 2019: Documentary,2019,137,Documentary,8.1,0
tt8999762,The Brutalist,2024,215,"Epic, Drama",8.1,0
tt0065234,Z,1969,127,"Political Thriller, Crime, Drama, Thriller",8.1,0
tt1708537,The Whale,2011,85,Documentary,8.1,0
tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,115,"Dark Comedy, Satire, Comedy, Crime, Drama",8.1,0
tt0066580,Woodstock,1970,184,"Concert, Documentary, History, Music",8.1,0
tt0198781,"Monsters, Inc.",2001,92,"Buddy Comedy, Computer Animation, Supernatural Fantasy, Urban Adventure, Adventure, Animation, Comedy, Family, Fantasy",8.1,0
tt0434409,V for Vendetta,2005,132,"Dystopian SciFi, Political Thriller, Superhero, Action, Drama, SciFi, Thriller",8.1,0
tt0140534,Sathi Leelavathi,1995,151,"Comedy, Drama",8.1,0
tt0092005,Stand by Me,1986,89,"ComingofAge, Adventure, Comedy, Drama",8.1,1
tt2119532,Hacksaw Ridge,2016,139,"Docudrama, Epic, Period Drama, War Epic, Biography, Drama, History, War",8.1,0
tt0112373,Anne Frank Remembered,1995,117,"Biography, Documentary, War",8.1,0
tt0263438,Everything's Gonna Be Great,1998,107,"Comedy, Drama",8.1,0
tt0256951,Nadiya Ke Paar,1982,143,"Drama, Romance",8.1,0
tt4016934,The Handmaiden,2016,145,"Dark Romance, Erotic Thriller, Psychological Thriller, Steamy Romance, Drama, Romance, Thriller",8.1,0
tt0107376,Latcho Drom,1993,103,"Documentary, Music",8.1,0
tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,143,"Sea Adventure, Supernatural Fantasy, Swashbuckler, Sword  Sandal, Action, Adventure, Fantasy",8.1,5
tt0191043,The Color of Paradise,1999,90,"Drama, Family",8.1,0
tt0056436,Sahib Bibi Aur Ghulam,1962,152,"Drama, Musical",8.1,0
tt0073195,Jaws,1975,124,"Monster Horror, Sea Adventure, Survival, Adventure, Drama, Horror, Thriller",8.1,0
tt4934950,Guilty,2015,132,"True Crime, Crime, Drama, Mystery, Thriller",8.1,0
tt0059529,Triumph Over Violence,1965,82,"Documentary, History, War",8.1,0
tt31579728,SUGA: Agust D Tour 'D-DAY' the Movie,2024,84,"Concert, Documentary, Music",8.1,0
tt13100448,Stevie Nicks 24 Karat Gold the Concert,2020,135,Music,8.1,0
tt1639426,Udaan,2010,134,Drama,8.1,0
tt0111495,Three Colors: Red,1994,99,"Dark Romance, Psychological Drama, Tragedy, Drama, Mystery, Romance",8.1,3
tt0074896,The Message,1976,177,"Action Epic, Historical Epic, Biography, Drama, History, War",8.1,1
tt0292490,Dil Chahta Hai,2001,183,"ComingofAge, Comedy, Drama, Romance",8.1,0
tt2514028,Rosenwald,2015,95,"Biography, Documentary",8.1,0
tt4145178,Listen to Me Marlon,2015,103,"Biography, Documentary",8.1,1
tt0118715,The Big Lebowski,1998,117,"Buddy Comedy, Drug Crime, Satire, Stoner Comedy, Comedy, Crime",8.1,0
tt0096283,My Neighbor Totoro,1988,86,"Anime, HandDrawn Animation, Iyashikei, Animation, Comedy, Family, Fantasy",8.1,0
tt10442108,Kinky Boots: The Musical,2019,135,Musical,8.1,0
tt0252361,Davaro,1981,94,Comedy,8.1,0
tt0102015,Hearts of Darkness: A Filmmaker's Apocalypse,1991,96,Documentary,8.1,0
tt0129167,The Iron Giant,1999,86,"Alien Invasion, Artificial Intelligence, HandDrawn Animation, HighConcept Comedy, Kaiju, Space SciFi, Action, Adventure, Animation, Comedy",8.1,0
tt0097223,Time of the Gypsies,1988,142,"Comedy, Crime, Drama, Fantasy",8.1,0
tt0093342,Where Is the Friend's House?,1987,83,"Drama, Family",8.1,0
tt12888462,My Octopus Teacher,2020,85,"Nature Documentary, Documentary, Drama",8.1,0
tt0101640,Raise the Red Lantern,1991,125,"Dark Romance, Period Drama, Tragedy, Drama, Romance",8.1,1
tt1194127,Hats Off,2008,84,Documentary,8.1,0
tt0113247,La haine,1995,98,"Gangster, Psychological Drama, Crime, Drama",8.1,0
tt3863552,Bajrangi Bhaijaan,2015,163,"Action, Adventure, Comedy, Drama",8.1,0
tt0081104,All That Jack's,1980,83,"Dark Comedy, Satire, Comedy, Drama",8.1,0
tt0083922,Fanny and Alexander,1982,188,"Period Drama, Tragedy, Drama",8.1,0
tt0106332,Farewell My Concubine,1993,171,"Epic, Period Drama, Political Drama, Romantic Epic, Tragic Romance, Workplace Drama, Drama, Music, Romance",8.1,2
tt0062456,"War and Peace, Part IV: Pierre Bezukhov",1967,100,Drama,8.1,0
tt0405508,Rang De Basanti,2006,167,"Comedy, Crime, Drama",8.1,1
tt0075094,The Written Off Return,1976,95,"Action, War",8.1,0
tt0117951,Trainspotting,1996,93,"Dark Comedy, Psychological Drama, Drama",8.1,1
tt1423455,The Providence Effect,2009,92,Documentary,8.1,0
tt0065908,How I Unleashed World War II,1970,224,"Adventure, Comedy, War",8.1,0
tt0097372,For All Mankind,1989,80,"Science  Technology Documentary, Documentary, History",8.1,1
tt0074865,"Marecek, Pass Me the Pen!",1976,91,Comedy,8.1,0
tt0074958,Network,1976,121,"Dark Comedy, Workplace Drama, Drama",8.1,0
tt3011894,Wild Tales,2014,122,"Dark Comedy, Comedy, Drama, Thriller",8.1,1
tt0069452,Walter Defends Sarajevo,1972,133,"Action, War",8.1,0
tt2096673,Inside Out,2015,95,"ComingofAge, Computer Animation, Adventure, Animation, Comedy, Drama, Family, Fantasy",8.1,0
tt0056217,The Man Who Shot Liberty Valance,1962,123,"Classical Western, Drama, Western",8.1,1
tt0063404,Padosan,1968,157,"Comedy, Musical, Romance",8.1,0
tt0375611,Black,2005,122,Drama,8.1,0
tt0202055,Vanaprastham,1999,119,Drama,8.1,0
tt0871449,Treasure in Malta,1963,93,Adventure,8.1,0
tt0971177,Twisted: A Balloonamentary,2007,79,Documentary,8.1,0
tt0056241,The Miracle Worker,1962,106,"Period Drama, Biography, Drama",8.1,0
tt0077416,The Deer Hunter,1978,183,"Epic, War Epic, Drama, War",8.1,0
tt3315342,Logan,2017,137,"Dystopian SciFi, Road Trip, Superhero, Action, Drama, SciFi, Thriller",8.1,1
tt0111786,In the Heat of the Sun,1994,134,"Drama, Romance",8.1,0
tt2545118,Blackfish,2013,83,"Documentary, Drama, Horror, Thriller",8.1,1
tt0200087,Sarfarosh,1999,174,"Cop Drama, Action, Crime, Drama, Thriller",8.1,0
tt2338151,PK,2014,153,"Satire, Comedy, Drama, SciFi",8.1,0
tt0200148,Smil mand!,1972,71,Family,8.1,0
tt0113758,Man with a Plan,1996,89,"Satire, Comedy",8.1,0
tt0070047,The Exorcist,1973,122,"Body Horror, Supernatural Horror, Horror",8.1,0
tt0076391,Mimino,1977,95,"Comedy, Drama",8.1,0
tt0077838,The Last Waltz,1978,117,"Concert, Biography, Documentary, Music",8.1,0
tt0892769,How to Train Your Dragon,2010,98,"Computer Animation, Sword  Sorcery, Teen Fantasy, Action, Adventure, Animation, Family, Fantasy",8.1,2
tt0195324,"São Paulo, Sociedade Anônima",1965,107,Drama,8.1,0
tt0118694,In the Mood for Love,2000,98,"Dark Romance, Tragic Romance, Drama, Romance",8.1,1
tt0071315,Chinatown,1974,130,"Conspiracy Thriller, Hardboiled Detective, Psychological Drama, Psychological Thriller, Tragedy, Drama, Mystery, Thriller",8.1,0
tt3110272,Penton: The John Penton Story,2014,135,"Adventure, Biography, Documentary, Sport",8.1,0
tt0892112,A Walk to Beautiful,2007,85,Documentary,8.1,0
tt30309913,The Black Sea,2024,96,"Comedy, Drama",8.1,0
tt0066237,Pratidwandi,1970,110,Drama,8.1,0
tt2082197,Barfi!,2012,151,"Comedy, Drama, Romance",8.1,0
tt0070510,Paper Moon,1973,102,"Caper, Road Trip, Comedy, Crime, Drama",8.1,0
tt0116231,The Bandit,1996,128,"Epic, Gangster, Crime, Drama",8.1,0
tt0498366,The Life of Reilly,2006,84,"Biography, Comedy, Documentary",8.1,0
tt0167331,Cosy Dens,1999,115,"Comedy, Drama",8.1,0
tt0057935,Charulata,1964,117,"Drama, Romance",8.1,0
tt8613070,Portrait of a Lady on Fire,2019,122,"Drama, Romance",8.1,1
tt0128332,Innocence,1997,110,Drama,8.1,0
tt0079834,Rust Never Sleeps,1979,108,"Documentary, Music",8.1,0
tt0059742,The Sound of Music,1965,172,"Classic Musical, Biography, Drama, Family, Musical, Romance",8.1,0
tt0058394,Don't Cry Peter,1964,92,"Adventure, War",8.1,0
tt0107207,In the Name of the Father,1993,133,"Docudrama, Legal Drama, Period Drama, Prison Drama, Tragedy, True Crime, Biography, Crime, Drama",8.1,7
tt0060161,Watch Out for the Automobile,1966,94,"Comedy, Crime, Romance",8.0,0
tt0056687,What Ever Happened to Baby Jane?,1962,134,"Psychological Horror, Psychological Thriller, Drama, Horror, Thriller",8.0,0
tt0120731,The Legend of 1900,1998,169,"Drama, Music, Romance",8.0,0
tt0319061,Big Fish,2003,125,"Adventure Epic, Fairy Tale, Adventure, Drama, Fantasy, Romance",8.0,1
tt27902121,Super/Man: The Christopher Reeve Story,2024,104,"Biography, Documentary",8.0,0
tt0092593,Au Revoir les Enfants,1987,104,"Drama, War",8.0,2
tt0079400,The Kids Are Alright,1979,109,"Documentary, Music",8.0,0
tt0069458,Veronica,1973,94,"Family, Fantasy, Musical",8.0,0
tt0380738,Ang TV Movie: The Adarna Adventure,1996,100,"Adventure, Comedy, Fantasy",8.0,0
tt0408664,Nobody Knows,2004,141,Drama,8.0,0
tt0808417,Persepolis,2007,96,"Adult Animation, ComingofAge, Docudrama, Period Drama, Teen Drama, Animation, Biography, Drama, History, War",8.0,1
tt0085218,Barefoot Gen,1983,83,"Adult Animation, Anime, HandDrawn Animation, Seinen, Animation, Biography, Drama, History, War",8.0,0
tt0456144,Lage Raho Munna Bhai,2006,144,"Buddy Comedy, Comedy, Drama, Romance",8.0,0
tt0424227,Turtles Can Fly,2004,98,"Drama, War",8.0,0
tt0112870,Dilwale Dulhania Le Jayenge,1995,181,"Drama, Romance",8.0,0
tt19895822,Made in England: The Films of Powell and Pressburger,2024,131,Documentary,8.0,0
tt0454921,The Pursuit of Happyness,2006,117,"Workplace Drama, Biography, Drama",8.0,1
tt10709114,Immediate Family,2022,102,"Documentary, Music",8.0,0
tt0352248,Cinderella Man,2005,144,"Boxing, Docudrama, Period Drama, Biography, Drama, Romance, Sport",8.0,3
tt4044364,Citizenfour,2014,114,"Biography, Documentary",8.0,0
tt0374546,"Spring, Summer, Fall, Winter... and Spring",2003,103,"Drama, Romance",8.0,0
tt0057358,Winter Light,1963,81,Drama,8.0,0
tt0067093,Fiddler on the Roof,1971,181,"Classic Musical, Tragedy, Drama, Family, Musical, Romance",8.0,0
tt0053779,La Dolce Vita,1960,174,"Comedy, Drama",8.0,0
tt0140448,Pathinaru Vayathinile,1977,139,"Drama, Romance",8.0,0
tt0236843,Viento negro,1965,127,"Adventure, Drama",8.0,0
tt0059855,Havoc in Heaven,1961,114,"Supernatural Fantasy, Action, Adventure, Animation, Family, Fantasy",8.0,0
tt2215151,Inequality for All,2013,89,Documentary,8.0,0
tt0055039,Kabuliwala,1961,134,Drama,8.0,0
tt2415728,Paul Taylor: Creative Domain,2014,86,"Biography, Documentary",8.0,0
tt0086358,State buoni se potete,1983,115,"Comedy, Drama, History",8.0,0
tt0083946,Fitzcarraldo,1982,158,"Jungle Adventure, Adventure, Drama",8.0,1
tt3783958,La La Land,2016,128,"Pop Musical, Showbiz Drama, Comedy, Drama, Music, Musical, Romance",8.0,0
tt0060107,Andrei Rublev,1966,189,"Docudrama, Period Drama, Biography, Drama, History",8.0,0
tt0151511,The Season,1975,156,"Musical, Romance",8.0,0
tt0072860,Deewaar,1975,174,"Action, Crime, Drama, Thriller",8.0,0
tt0315254,La banda del carro rojo,1978,90,"Action, Drama",8.0,0
tt2486682,The Square,2013,95,"News, Documentary, Drama, History",8.0,1
tt0118843,"Black Cat, White Cat",1998,127,"Comedy, Crime, Romance",8.0,0
tt0079807,Richard Pryor: Live in Concert,1979,78,"StandUp, Comedy, Documentary",8.0,0
tt11422728,"Summer of Soul (...Or, When the Revolution Could Not Be Televised)",2021,118,"Music Documentary, Documentary, History, Music",8.0,0
tt0092067,Castle in the Sky,1986,124,"Anime, HandDrawn Animation, Adventure, Animation, Family, Fantasy",8.0,0
tt0079470,Monty Python's Life of Brian,1979,94,"Dark Comedy, Parody, Satire, Comedy",8.0,0
tt3741834,Lion,2016,118,"ComingofAge, Biography, Drama",8.0,6
tt0246578,Donnie Darko,2001,113,"Psychological Drama, Psychological Thriller, Time Travel, Drama, Mystery, SciFi, Thriller",8.0,0
tt0490079,Aristide and the Endless Revolution,2005,84,Documentary,8.0,0
tt3390572,Haider,2014,160,"Crime, Drama, Thriller",8.0,0
tt0072417,A Woman Under the Influence,1974,155,"Drama, Romance",8.0,2
tt0077222,White Bim Black Ear,1977,182,Drama,8.0,1
tt0061722,The Graduate,1967,106,"ComingofAge, Romantic Comedy, Satire, Comedy, Drama, Romance",8.0,0
tt0390051,Glitterati,2004,90,Drama,8.0,0
tt0099348,Dances with Wolves,1990,181,"Costume Drama, Epic, Period Drama, Western Epic, Adventure, Drama, Western",8.0,0
tt8991268,Honeyland,2019,89,"Documentary, Drama",8.0,2
tt0107048,Groundhog Day,1993,101,"FeelGood Romance, HighConcept Comedy, Holiday Comedy, Holiday Romance, Romantic Comedy, Comedy, Drama, Fantasy, Romance",8.0,0
tt0056801,8½,1963,138,"Epic, Psychological Drama, Showbiz Drama, Drama",8.0,0
tt1160419,Dune: Part One,2021,155,"Desert Adventure, SciFi Epic, Space SciFi, Action, Adventure, Drama, SciFi",8.0,0
tt0114746,12 Monkeys,1995,129,"Cyberpunk, Dystopian SciFi, Psychological Thriller, Time Travel, Mystery, SciFi, Thriller",8.0,2
tt0101279,The Stranger,1991,97,Drama,8.0,0
tt30454602,The Last Journey,2024,90,Documentary,8.0,0
tt0196995,A Neighborhood Named 'The Dream',1961,95,Drama,8.0,0
tt0079944,Stalker,1979,162,"Dystopian SciFi, Drama, SciFi",8.0,0
tt0093970,Sign 'o' the Times,1987,85,"Concert, Documentary, Music",8.0,0
tt31392609,How to Make Millions Before Grandma Dies,2024,125,"Comedy, Drama",8.0,0
tt0108489,Videograms of a Revolution,1992,106,"Documentary, History, War",8.0,0
tt8403168,Hesburgh,2018,106,Documentary,8.0,0
tt0063611,Shame,1968,103,Drama,8.0,0
tt0069035,The New Land,1972,102,"Period Drama, Drama, Western",8.0,1
tt0061512,Cool Hand Luke,1967,127,"Prison Drama, Tragedy, Crime, Drama",8.0,0
tt3270538,Requiem for the American Dream,2015,73,"News, Biography, Documentary",8.0,0
tt0311412,Kriegerin des Lichts,2001,91,Documentary,8.0,0
tt27547378,Common Ground,2023,101,Documentary,8.0,0
tt0078820,Baby Snakes,1979,164,"Satire, Comedy, Documentary, Music",8.0,0
tt0091480,Manon of the Spring,1986,113,Drama,8.0,1
tt0095953,Rain Man,1988,133,"Road Trip, Drama",8.0,0
tt0263065,Arabesque,1989,92,"Parody, Comedy",8.0,0
tt0056049,The Naked Island,1960,96,Drama,8.0,1
tt0109508,Crumb,1994,119,"Satire, Biography, Comedy, Documentary, Drama",8.0,0
tt0370788,Isla,1985,118,"Drama, Romance",8.0,0
tt2458948,Evangelion: 3.0+1.01 Thrice Upon a Time,2021,155,"Adult Animation, Anime, Mecha, Action, Animation, Drama, SciFi",8.0,0
tt2948372,Soul,2020,100,"Computer Animation, Adventure, Animation, Comedy, Drama, Family, Fantasy, Music",8.0,0
tt1157720,Stranded,2007,130,Documentary,8.0,0
tt0056444,An Autumn Afternoon,1962,113,Drama,8.0,0
tt0107472,"The Wonderful, Horrible Life of Leni Riefenstahl",1993,183,"Biography, Documentary, History",8.0,0
tt0054460,The Bad Sleep Well,1960,151,"Tragedy, Crime, Drama, Thriller",8.0,0
tt0109117,Andaz Apna Apna,1994,160,"Parody, Slapstick, Action, Comedy, Romance",8.0,0
tt0401792,Sin City,2005,124,"Serial Killer, Crime, Thriller",8.0,0
tt0103971,Cilveka berns,1992,98,"Comedy, Drama, Fantasy, Romance",8.0,0
tt1504320,The King's Speech,2010,118,"Period Drama, Political Drama, Biography, Drama, History",8.0,0
tt0069478,Vuk samotnjak,1972,90,"Adventure, Drama, Family",8.0,0
tt0386064,Tae Guk Gi: The Brotherhood of War,2004,140,"Action, Drama, War",8.0,0
tt0071141,Ali: Fear Eats the Soul,1974,93,"FeelGood Romance, Political Drama, Drama, Romance",8.0,0
tt0072431,Young Frankenstein,1974,106,"Farce, Parody, Slapstick, Comedy",8.0,2
tt0133162,Some Birds Can't Fly,1997,90,Drama,8.0,0
tt1129435,The Beaches of Agnès,2008,112,"Biography, Documentary",8.0,0
tt0114787,Underground,1995,167,"Satire, Comedy, Drama, Fantasy, War",8.0,0
tt0257497,"La Commune (Paris, 1871)",2000,345,"Drama, History, War",8.0,0
tt3659388,The Martian,2015,144,"Space SciFi, Survival, Adventure, Drama, SciFi",8.0,7
tt0101414,Beauty and the Beast,1991,84,"Dark Fantasy, Fairy Tale, Fantasy Epic, HandDrawn Animation, Romantic Epic, Animation, Family, Fantasy, Musical, Romance",8.0,0
tt0054144,When a Woman Ascends the Stairs,1960,111,Drama,8.0,0
tt0220832,Vaastav: The Reality,1999,145,"Gangster, Tragedy, Action, Crime, Drama, Thriller",8.0,0
tt0064115,Butch Cassidy and the Sundance Kid,1969,110,"Biography, Crime, Drama, Western",8.0,0
tt0071949,Orderers,1974,109,"Drama, History",8.0,0
tt1069238,Departures,2008,130,Drama,8.0,0
tt7180544,The Brawler,2017,154,"Boxing, Drama, Sport",8.0,0
tt0056443,Sanjuro,1962,96,"Samurai, Action, Drama, Thriller",8.0,0
tt1431045,Deadpool,2016,108,"Dark Comedy, Gun Fu, Raunchy Comedy, Superhero, Action, Comedy",8.0,0
tt27540542,Lucky Baskhar,2024,170,"Crime, Drama, Thriller",8.0,0
tt0134786,The Graduates,1986,95,"ComingofAge, Teen Comedy, Teen Romance, Comedy, Romance",8.0,0
tt0067919,The Emigrants,1971,151,"Period Drama, Drama, History",8.0,5
tt10366460,CODA,2021,111,"ComingofAge, Comedy, Drama, Music",8.0,0
tt1865505,Song of the Sea,2014,93,"Animal Adventure, ComingofAge, Fairy Tale, HandDrawn Animation, Quest, Sea Adventure, Adventure, Animation, Drama, Family",8.0,1
tt11656704,SOMM: Cup of Salvation,2023,90,Documentary,8.0,0
tt0249241,Werckmeister Harmonies,2000,145,"Tragedy, Drama, Mystery",8.0,0
tt0053976,The Virgin Spring,1960,89,"Tragedy, Drama",8.0,0
tt0087731,Give the Devil His Due,1985,95,"Fairy Tale, Adventure, Comedy, Family, Fantasy, Romance",8.0,0
tt0112452,Ballot Measure 9,1995,72,Documentary,8.0,0
tt0083987,Gandhi,1982,191,"Docudrama, Epic, Period Drama, Biography, Drama, History",8.0,0
tt0317705,The Incredibles,2004,115,"Computer Animation, Superhero, Urban Adventure, Action, Adventure, Animation, Family",8.0,0
tt10954574,Margaret Atwood: Live in Cinemas,2019,110,"News, Documentary",8.0,0
tt0064498,Isten hozta örnagy úr,1969,95,"Dark Comedy, Comedy, Drama",8.0,0
tt0145046,Little Dieter Needs to Fly,1997,80,"Military Documentary, Biography, Documentary, Drama, War",8.0,1
tt0379557,Touching the Void,2003,106,"Extreme Sport, Mountain Adventure, Sports Documentary, Adventure, Documentary, Drama, Sport",8.0,0
tt0105323,Scent of a Woman,1992,156,"Epic, Drama",8.0,0
tt0117666,Sling Blade,1996,135,"Psychological Drama, Drama",8.0,0
tt0063633,The Cremator,1969,95,"Dark Comedy, Satire, Comedy, Crime, Drama, Horror, Mystery, Thriller",8.0,0
tt0055602,A Difficult Life,1961,118,"Comedy, Drama, War",8.0,0
tt0055635,Za dvoma zaytsiamy,1961,77,"Comedy, Musical",8.0,0
tt0079579,Moscow Does Not Believe in Tears,1980,150,"Comedy, Drama, Romance",8.0,0
tt2015381,Guardians of the Galaxy,2014,121,"Quest, Space SciFi, Superhero, Action, Adventure, Comedy, SciFi",8.0,2
tt0177484,Jagadeka Veerudu Athiloka Sundari,1990,153,"Action, Comedy, Family, Fantasy",8.0,0
tt0070511,Papillon,1973,151,"Prison Drama, Biography, Crime, Drama",8.0,1
tt0861739,Elite Squad,2007,115,"Cop Drama, Action, Crime, Drama, Thriller",8.0,0
tt0062229,Le Samouraï,1967,101,"Crime, Drama, Thriller",8.0,0
tt2084970,The Imitation Game,2014,114,"Period Drama, Psychological Drama, Biography, Drama, Thriller, War",8.0,0
tt0479073,El inmigrante,2005,90,Documentary,8.0,0
tt0060827,Persona,1966,83,"Drama, Thriller",8.0,1
tt0070449,Nirmalyam,1973,134,Drama,8.0,0
tt0056111,Ivan's Childhood,1962,95,"ComingofAge, Drama, War",8.0,0
tt9129296,Raise Hell: The Life & Times of Molly Ivins,2019,93,Documentary,8.0,0
tt1482980,American Meat,2013,84,Documentary,8.0,0
tt1935156,Jodorowsky's Dune,2013,90,Documentary,8.0,0
tt1856101,Blade Runner 2049,2017,164,"Action Epic, Artificial Intelligence, Cyber Thriller, Cyberpunk, Dystopian SciFi, Epic, SciFi Epic, Action, Drama, Mystery",8.0,0
tt0848228,The Avengers,2012,143,"Action Epic, Alien Invasion, Superhero, Action, SciFi",8.0,1
tt3268458,The Internet's Own Boy: The Story of Aaron Swartz,2014,105,"Science  Technology Documentary, Biography, Crime, Documentary",8.0,0
tt0488414,Omkara,2006,155,"Dark Comedy, Action, Crime, Drama, Thriller",8.0,0
tt0925248,In the Shadow of the Moon,2007,100,"History Documentary, Science  Technology Documentary, Documentary, History",8.0,0
tt1143105,Fighting for Life,2008,89,"Documentary, War",8.0,0
tt0222012,Hey Ram,2000,186,"Crime, Drama, History",8.0,0
tt0384116,G.O.R.A.,2004,127,"Adventure, Comedy, SciFi",8.0,0
tt0072890,Dog Day Afternoon,1975,125,"Heist, True Crime, Biography, Crime, Drama, Thriller",8.0,0
tt0301359,The Gospel According to Matthew,1993,258,"Adventure, Biography, Drama, History",8.0,0
tt10951700,The Wild West,1979,100,Western,8.0,0
tt0064038,The Land,1970,130,Drama,8.0,0
tt10068916,Made in Abyss: Dawn of the Deep Soul,2020,113,"Adult Animation, Anime, Dark Fantasy, Seinen, Adventure, Animation, Drama, Fantasy, Horror, Mystery",8.0,0
tt5198068,Wolfwalkers,2020,103,"ComingofAge, Dark Fantasy, Fairy Tale, HandDrawn Animation, Teen Adventure, Action, Adventure, Animation, Drama, Family",8.0,1
tt0253621,Shakir the Clumsy,1977,81,Comedy,8.0,0
tt8633462,"Quo Vadis, Aida?",2020,101,"Drama, History, War",8.0,1
tt0310793,Bowling for Columbine,2002,120,"Political Documentary, Crime, Documentary, Drama",8.0,0
tt0158610,The Fall of Rock & Roll,1989,106,Comedy,8.0,0
tt0436971,Why We Fight,2005,98,"History Documentary, Military Documentary, Political Documentary, Documentary, History, War",8.0,0
tt0055353,A Raisin in the Sun,1961,128,Drama,8.0,2
tt0103639,Aladdin,1992,90,"Desert Adventure, Fairy Tale, FeelGood Romance, HandDrawn Animation, Pop Musical, Adventure, Animation, Comedy, Family, Fantasy",8.0,0
tt12510868,The Melt Goes on Forever: The Art & Times of David Hammons,2022,101,Documentary,8.0,0
tt0056732,The Exterminating Angel,1962,95,"Dark Comedy, Drama, Fantasy",8.0,0
tt0440963,The Bourne Ultimatum,2007,115,"Spy, Action, Mystery, Thriller",8.0,0
tt0087544,Nausicaä of the Valley of the Wind,1984,117,"Adult Animation, Anime, Dystopian SciFi, SciFi Epic, Steampunk, Adventure, Animation, SciFi",8.0,0
tt0279389,Sahasra Siracheda Apoorva Chinthamani,1960,136,"Action, Drama, Romance",8.0,0
tt0061184,Who's Afraid of Virginia Woolf?,1966,131,"Psychological Drama, Drama",8.0,0
tt8969332,The Biggest Little Farm,2018,91,"Food Documentary, Nature Documentary, Documentary, Family",8.0,0
tt0245712,Amores Perros,2000,154,"Tragedy, Drama, Thriller",8.0,1
tt1663202,The Revenant,2015,156,"Epic, Period Drama, Survival, Western Epic, Action, Adventure, Drama, Western",8.0,0
tt0386032,Sicko,2007,123,"Documentary, Drama",8.0,1
tt0057841,Memories of My Childhood,1965,72,"Adventure, Biography, Comedy, Family",8.0,0
tt0055601,Viridiana,1961,91,"Period Drama, Drama",8.0,0
tt0302952,Putt Jattan De,1983,123,"Action, Comedy, Drama, Romance",8.0,0
tt0109839,Freedom on My Mind,1994,105,Documentary,8.0,1
tt0156887,Perfect Blue,1997,81,"Adult Animation, Anime, Cop Drama, Erotic Thriller, HandDrawn Animation, Hardboiled Detective, Legal Drama, Legal Thriller, Police Procedural, Psychological Thriller",8.0,0
tt0075963,The Wishing Tree,1976,107,Drama,8.0,0
tt1220719,Ip Man,2008,106,"Kung Fu, Martial Arts, Action, Biography, Drama, War",8.0,0
tt0059573,A Patch of Blue,1965,105,"Drama, Romance",8.0,0
tt10011448,Linda Ronstadt: The Sound of My Voice,2019,95,"Music Documentary, Biography, Documentary, Music",8.0,0
tt0079193,The Garage,1980,96,"Satire, Comedy, Drama",8.0,0
tt2631186,Baahubali: The Beginning,2015,159,"Action Epic, Epic, OnePerson Army Action, Period Drama, Action, Drama",8.0,0
tt0379225,The Corporation,2003,145,"Documentary, History",8.0,0
tt2872270,Obedience,1962,45,Documentary,8.0,0
